track_id,song_hotttnesss,tempo
TRNZNTB128F427B64C, 0.700486708341, 77.053
TRKAOSA128F422FC95, nan, 157.284
TRMMVPH128F4274CEE, nan, 148.243
TRWZRQD128F426319E, nan, 220.296
TRMFQER128F42443C4, 0.212045405484, 184.501
TREKNGV128F14808AC, 0.582918458498, 86.19
TRQCEZS12903C9F66F, 0.811335511943, 155.252
TRUBFGZ128F933FF05, 0.615301652342, 150.779
TRNUXQN128F14587AD, 0.672177359963, 98.262
TRVPMXY128F4215D9A, 0.769902733379, 116.978
TRUHDBI128F429BB93, 0.466304830757, 97.956
TRIECAW128F92FC7B0, 0.513219141628, 114.161
TRMWABD128F425FC39, 0.538200451746, 147.476
TRGKBZT128F426A2B6, 0.620716846089, 135.015
TRUPZPL128F145C25C, 0.569505198905, 148.001
TRIGLDP128F428E7E3, nan, 104.286
TRQOIMD128F149043E, 0.602119989906, 170.021
TRKCUGH128F429080D, 0.54795294198, 160.081
TRKTKSD128F4292507, nan, 160.045
TRWXPRX128F931010E, nan, 140.101
TRQSKII128F9334BF7, 0.436751762682, 161.881
TRGKHUB128F93430F2, 0.60386047091, 159.945
TRGWWRE128E0781CDE, 0.881971739153, 162.731
TRVHVKB128E078601F, 0.449940204043, 146.067
TRSQZFC128F92D28F5, nan, 154.841
TRHZOUK128F4222738, nan, 177.985
TRJTNAD128F4271929, 0.0, 200.699
TRKEJGZ128F427291F, nan, 99.803
TRBMXZW128E0794B3E, nan, 115.656
TRGPDAQ128F9325820, 0.644823657676, 31.846
TRCPTXJ12903CD7B12, 0.585979766109, 153.188
TRCWLQY128F429EA15, 0.523787362696, 82.545
TRTABME128EF356BA1, nan, 32.784
TRIKUSM128F930CCC2, 0.501116840095, 114.658
TRRXBCL128F428533C, 0.6814478517, 95.393
TRPFDFM128F426ADA8, nan, 93.188
TRNCRCN128F92F2197, 0.372530039366, 94.734
TRKTASJ128F92F42C0, nan, 89.746
TRDAALW128E0781B98, 0.508289105968, 88.998
TRBKHFJ128F147B856, 0.67034700758, 127.972
TRJTBCE128F932025F, nan, 109.242
TRUDRJV128F428E95C, 0.231633881464, 116.211
TRKOWQO128F930F023, 0.609043942677, 137.616
TRFSVJK128F427CFEF, 0.559547242491, 137.991
TRGIWZA128F930936E, nan, 114.518
TRTTKLD128F9340FB5, nan, 115.09
TRHTRJW128F145AFAC, 0.246868422188, 154.966
TRFXUYQ128F42670AF, 0.610846628095, 133.226
TRMCCNB128F9308F5F, nan, 128.595
TRIVVGN128F93210F1, 0.488289876037, 117.231
TRQCNOT12903CAB4B1, 0.215080318509, 124.955
TRKRSPG12903CF4F7A, nan, 126.013
TRMPLJH12903CC492A, nan, 116.997
TRWVQRL12903CB5789, nan, 123.854
TRMQYGT128F42321CF, nan, 130.924
TRMKQZV128F933E40E, nan, 84.951
TROBACV128F1459CCF, 0.47872628848, 110.055
TRDORAZ128F4234099, nan, 100.012
TRSMFFO128F9336E44, 0.632443192351, 220.016
TRLJZQZ128F42996AB, nan, 117.99
TRLYZVQ128F14AE806, 0.759445074585, 165.998
TRRHTAO128E07824F1, 0.703966084676, 140.228
TRTCBJO128F42247A1, nan, 92.987
TRTAPSC128F9300821, nan, 87.717
TRFVCNJ128F9345B50, 0.0, 56.573
TRSDZQX128F92EB280, 0.620703884144, 129.479
TRFNAOK128F92F4B77, 0.811999046313, 135.987
TRMNHZT128F42883C6, 0.459724988331, 120.692
TRVAKYB12903CBFA1D, nan, 146.716
TRVGKVY12903CBF408, 0.548312704108, 130.718
TRIUORH12903CAB2FD, 0.760607754963, 127.754
TRBAUCS128F146DD12, nan, 101.002
TRWQGJM128F934D4AC, nan, 104.817
TRYYAIC128F93098FF, 0.6814478517, 111.254
TRLORRU128F932173F, 0.458288207433, 179.575
TRPTWQB128F4243801, 0.661445222903, 155.029
TRRUSPA128F4279268, nan, 90.737
TRIPTEP12903CD1D41, nan, 85.707
TRJBYEV128F92EF9F4, 0.754918104983, 119.803
TRLMEVT128F932F995, 0.531722098421, 121.964
TRJCYOI128F9320EF6, nan, 119.605
TRTKMLP128F4278B68, nan, 139.625
TRNCRLO128F428E7E1, 0.334706549069, 84.811
TRJZTMZ12903CF1FD6, nan, 207.326
TRDCVHO128F1498A02, 0.732301905532, 116.297
TRNQDPE128F93164FF, 0.81769176589, 91.356
TRBCULK12903CBA8F5, nan, 117.314
TRNWYUZ128F931F548, nan, 119.076
TRHXHLW128F92E2AEA, nan, 96.167
TRMTFCI128F92E0797, nan, 102.963
TRTXHDQ128F148BD93, 0.408110883511, 126.43
TRLAREP128E078F185, nan, 139.851
TRWVBYN12903CCBE35, 0.554282391178, 87.241
TREFWYK128F425A526, 0.549998637169, 90.624
TRCWYOF128F428DA30, 0.505487343149, 132.1
TRFWUBZ128F934AB2C, nan, 130.618
TRUXBQR128EF349A44, nan, 135.375
TRWTCMH128E078496D, nan, 144.403
TRMBOXD12903D05A14, nan, 156.933
TRLJZVN128EF3435F5, 0.821523929542, 176.121
TRQIQSZ128F421E412, 0.282810960595, 149.062
TRRUWFV12903CDF715, nan, 132.364
TRNNXOQ128F92E4C35, nan, 88.061
TRQAZCW128F92F99DD, 0.229144103717, 141.1
TRCIODQ128F422DE0A, nan, 95.031
TRPDWKS128F428A204, 0.860699851713, 92.675
TRQOHVQ128F426B2F2, 0.743775889676, 131.934
TRCWDZR128F4241973, nan, 143.362
TRPVQJT128F4279FC5, nan, 84.615
TRKAAXH128F42AD038, nan, 148.947
TRVXBLT12903CEA69B, nan, 159.109
TRPBOOS128F14698AC, nan, 164.924
TRYQJIQ128F93609FA, nan, 112.559
TRQGOOD128F429CD06, 0.400039656955, 111.952
TRBURIA128F4260AC0, nan, 74.553
TRTVLLV128F42437BB, 0.73684787285, 128.73
TRMLJFK12903CB00CF, 0.481694146614, 97.995
TRUJGCW128E078EEDA, nan, 154.377
TRCLPSM12903CE81AA, 0.0, 150.017
TRWBOVD128F932698C, 0.0, 103.178
TRHJAIA128F426FFE2, 0.474054830931, 99.263
TRYATJD128F92FDB02, nan, 103.004
TRHOCGD128F92CC05B, nan, 141.784
TRMYYSW128F42829FE, nan, 107.57
TRVLONZ12903C9FC26, nan, 98.657
TRPOMHC128F4284135, 0.473346541109, 116.804
TRENXSH128F14B160F, nan, 117.648
TRNPVPA128F92F86E9, nan, 98.972
TRBHFYB128F147672E, 0.0, 169.146
TRHZHNU128F1476FE6, nan, 159.593
TRPMEYH128F4260E1B, 0.874991892613, 138.112
TRPEXGX12903C9E165, 0.621583072024, 84.263
TRBADDK128F4263C9C, 0.577107923506, 113.351
TRCEVWQ128EF35E203, 0.666269732612, 114.025
TRLDWQG128F427776B, 0.709353005851, 94.24
TROFXOP128F42850DA, nan, 92.524
TRGTJPK128F9314CE1, nan, 156.692
TRRDOJY12903D0C40C, 0.808610164135, 156.099
TRPNYIF128F4283353, 0.581493637152, 86.039
TRJFGYO128F4259743, 0.680430259695, 106.934
TRLQKHO128F425D304, nan, 99.506
TRUHXKY128E0792030, nan, 96.326
TRUEJGW12903CC6D00, nan, 88.917
TRFFMPH128F4253081, 0.720305114145, 90.881
TRGZIDP128F932E17B, nan, 96.002
TRKPHPA128F92FC3E4, nan, 90.518
TRJOGOW128F4273B1A, 0.382935090075, 48.178
TRYKHSD128F4234A2F, 0.564268082958, 132.406
TRPVXIN128F425FEAB, nan, 109.0
TRKTOJB128F147C5F4, 0.427446571488, 108.716
TRBUIQZ128F9322737, 0.735265673851, 117.615
TRJNXHV128EF34B397, 0.246865094453, 130.133
TRANSSF128F93501C0, 0.861614132826, 72.761
TRICOAL128F92DE4E4, nan, 117.081
TRNXNJQ128F4267C78, 0.56796977491, 95.124
TRALABM128F148C08E, nan, 121.568
TREIWJE128F931B266, nan, 104.083
TRCYDEU128F1456FA1, 0.49783321457, 135.415
TRYVHRA128F42312A3, 0.610024588826, 135.108
TRJJOJL128E078A34A, nan, 123.052
TRBTJMF128F9337D6D, nan, 134.214
TRMFXHB128F92D2C1C, 0.654734537237, 84.684
TRYDDED128F9306FEF, 0.646437950217, 98.155
TRYENMJ128F9321F76, 0.327736683178, 93.624
TRKMNEL128F425A058, 0.340922755864, 96.071
TRVCJBN128F9321008, nan, 102.434
TRJSQIB128E0795400, 0.439525605299, 119.758
TRGPQJA128F93291EA, nan, 97.716
TRMHGPF128F426BE7F, 0.697106154245, 107.0
TRJPMUY128E0780EA2, nan, 107.99
TRKCUAJ128F9345932, 0.229370282915, 129.955
TREWWIC128F9350F3A, 0.557187767519, 120.001
TREMYNQ12903CD196D, 0.745680543354, 101.015
TRYZZQL128F4274FC2, 0.653628682355, 92.741
TRIJPGX128F92F2A77, nan, 91.977
TRNFMHN128F933D90A, 0.434838090261, 196.906
TRTZVCB128F92F1B1A, 0.560142201224, 165.794
TRVFRAE128F92F155F, 0.270775998946, 100.026
TRWMWNP128F92F1496, nan, 130.092
TRBRZKC128E0792B6B, nan, 94.856
TRSGRVI128F92D4C0A, nan, 105.127
TRRPZSN128F1476D53, 0.602119989906, 95.975
TRSKEZD128F92ECA01, nan, 105.123
TRHFLMM128F92D1D34, 0.394394856101, 94.066
TRELGIQ128F42901EB, 0.784864729341, 125.258
TRKRQMO128E078274D, nan, 166.812
TRQSJUQ128F92F84C6, nan, 162.322
TRSAYAZ128F93492C1, nan, 87.215
TROGHUZ128F9352BA5, nan, 86.734
TRMGGGR128F42889D4, 0.793311967956, 105.484
TRBQCXY12903D0A67F, 0.572593044816, 102.698
TRKWBXN12903CB309E, nan, 105.364
TRUHZMO128F93503E8, 0.212045405484, 104.655
TRKSYDQ128F9311CDB, nan, 157.929
TRVJOPN128F421A094, 0.684806804837, 134.411
TRGWHVP12903D12CB8, nan, 123.517
TRWIWTY128F4242FD6, 0.578274893123, 127.216
TRKPWGR128E078EE06, 0.876273636873, 108.327
TRKVEQI128F92FB82F, nan, 118.87
TRUYJBE128F932AEE6, 0.610065376127, 124.805
TRFEYXR128F426A662, nan, 121.859
TRJVYVB128F42683AE, 0.86831089542, 121.822
TRMJRWN128F14ADC69, 0.672301123014, 138.073
TRHICCJ128F932F7EC, nan, 117.793
TRTIZVA128F930B621, nan, 85.219
TRENXMZ128F931DF49, 0.334706549069, 149.965
TRWKEBX128F93025F1, nan, 159.217
TRNDSOX128F425B359, nan, 129.697
TRSRBZN12903CD9B49, nan, 179.915
TRMUKVS128F92FA07F, nan, 177.559
TRBAHSQ128F1492A8F, nan, 159.418
TRBFOHT128F9304814, nan, 78.85
TRKKMOU128F14658AC, 0.512253654303, 75.074
TRFMPOR128E0783E32, nan, 127.148
TRWZHRV128F92E424E, 0.0, 82.506
TRUIMCB128F92EBD8D, 0.266955186276, 109.591
TRBPFKQ128F42B022C, 0.505487343149, 87.99
TRPVHPU128E0793807, 0.0, 124.216
TRFVSGR128F4235AF1, nan, 88.945
TRWCPNE128F146A3E3, 0.454042766091, 89.008
TRMGYEC128F14A2B40, 0.693321126109, 121.355
TRQTLYV128F933D467, nan, 125.674
TRETDMY128F426057E, 0.780793792923, 127.665
TRVGDJO128E07811F5, 0.592054387541, 125.937
TREAWGZ128E079395A, nan, 90.597
TRKDFTK128F92FBBD2, 0.264200694855, 90.772
TRBZMZU128F422E830, 0.514753324338, 143.846
TRSOJVU128EF33F047, nan, 143.915
TROOUJU128F424719F, nan, 144.027
TRBHKAE128F9323309, nan, 129.231
TRTOUJE128F4226775, 0.511424325686, 121.508
TRQTDQV128F9307896, 0.626186656249, 115.543
TRREALI12903CE9E41, nan, 125.593
TRJXDOO128F42335FC, 0.77241528181, 133.08
TRUPOJN128F42944B6, 0.577155946413, 94.35
TRDPWNR128F931C8EB, 0.3759843015, 82.768
TRMIOME128F428192E, nan, 137.98
TRSLJXT128F423D20F, 0.665641482183, 95.912
TRNFJGE12903CC15E7, nan, 117.072
TRWGMGW128F42ACDFE, 0.66298616104, 109.969
TRVWTGG128F92EA2B3, nan, 90.451
TRUMKZL12903CB417E, 0.562215592301, 142.034
TRJMWHH128F933D391, 0.427446571488, 184.799
TRYYMZD128F1466C7F, nan, 180.214
TRWEHTV12903D086FC, nan, 145.028
TRTEHXL128F931687B, 1.0, 135.134
TROZWFB128F4288349, 0.816727709809, 135.976
TRWXCAX128F92D4F59, 0.621786587553, 136.991
TRDAZEW12903CA93B9, 0.678613727622, 140.913
TRRSBIH128F14918BC, 0.434838090261, 81.548
TRHZTUA128F4277C79, nan, 84.002
TRTYVCI128F1489D18, 0.386477291255, 77.308
TRTPMDU128F92F29BB, 0.553166753501, 121.513
TRNEZYF128F428928A, 0.728553481943, 133.714
TRULYWH128F42635D9, 0.525444048132, 81.758
TRAXNJS128F932D824, nan, 94.11
TROENKR128F930CA3C, 0.265861049211, 114.754
TRPBSPO128F9301CCE, nan, 114.786
TRAQYXQ128E0792E2B, 0.467574948219, 132.874
TRNDORU128F4270382, 0.212045405484, 98.42
TRGHRHA128F146D5EA, 0.511553041276, 97.786
TRRFMUC128F9345306, 0.332070982279, 123.025
TRYHEGR128F92EBD9B, 0.451784892476, 123.031
TRBCDKO128F92E7BD6, nan, 103.321
TRWREBO128F426A67E, 0.304169503435, 86.275
TRPAJCA128F424BF1C, nan, 115.597
TRJZCOL128F1460D93, nan, 124.685
TRNSCGV128E079379E, 0.662603097229, 137.846
TREDWHD12903CD3B46, nan, 99.153
TREPBRV128F424A36B, 0.215080318509, 146.253
TRPTPKD128F426A91D, nan, 148.189
TRKDDGB128F147CC9E, nan, 195.576
TRSBKIK128F92EC04B, nan, 202.02
TRRXBVQ128F1499FB0, 0.438393358164, 97.706
TRTIOLD128F145F8C7, nan, 104.956
TRAOBMY12903CAA8DF, nan, 166.568
TRGUVSH12903CFC1FC, nan, 90.923
TROTQOU12903CCE730, 0.685714761604, 130.988
TRRRZFF12903D13B41, nan, 154.577
TRWPENO12903D0193C, nan, 141.85
TRGJXNX128F92F8757, nan, 119.951
TRBPKLQ128F428A01E, nan, 101.74
TRSFXVH128F92F8BB1, 0.467414300782, 146.07
TRQUIHC128F42ADD0D, 0.911262256203, 118.548
TRDUYYC128F9322C1D, 0.430160637018, 121.981
TRGNZZT128F93010CA, nan, 177.903
TRQBJJQ128F42A774C, 0.605925116882, 97.881
TRGXCEQ128F934F7D6, nan, 176.734
TRTAOYX128F426A1B1, nan, 146.037
TRFTGUX128F145604F, nan, 138.364
TROCMTZ12903CAF8E5, 0.759445074585, 89.255
TRTTCYU128F42656A3, 0.525838606509, 94.005
TREGKXM128F4289B02, 0.827603874303, 80.196
TRUFUBA128F14B0FA9, 0.796861921317, 103.781
TRHGFJI128F9312CAC, 0.299877488274, 107.6
TRSQEYQ128F427EF95, nan, 101.349
TREOCBR128F426B511, nan, 147.149
TRCIAOC128F934321B, 0.360370582712, 149.454
TRNLPMU128F4282A28, 0.352232225005, 154.004
TRFQHNX128F42A88DF, 0.774073415859, 84.258
TRHHLCK128F92E3C65, 0.525844693506, 69.295
TRTDWHK128F4263716, 0.527703314056, 168.224
TRNNZBI12903CAF8CD, nan, 103.012
TRUWDFX128F1469EC5, nan, 207.512
TRUKVYE128F92F2970, 0.66846625787, 55.292
TRMABWO128F42BC77E, 0.622354478398, 65.827
TRWALKU128F14ADDF4, 0.504002520983, 86.984
TRMTLXW128F42BC773, 0.651898665282, 91.992
TRQKNFY128F425A4E0, 0.700162796726, 159.992
TRBXBID128F9344DBD, 0.672974562909, 160.295
TREIQHO128F4255180, nan, 181.739
TRTFLJC128F931C647, nan, 181.083
TRYEKPM128F42691B0, 0.65431903219, 100.671
TRUEKTU128F426C0EA, 0.47212111954, 150.969
TRVMNXV128F427822F, 0.405115721691, 166.871
TRVKLXX128F426FB60, nan, 122.809
TRSQFDB128F934B0A7, 0.334706549069, 152.038
TRUPDNU128F147CBE9, 0.811983960817, 111.722
TRTUJIC128F426A12D, 0.573863192396, 111.31
TROZXJC12903CFA1B0, 0.376169924841, 112.043
TRYXTOR128F932A810, 0.62829679606, 132.042
TREGHEW12903CE3F25, 0.427446571488, 116.705
TRSYGGM128F93088DF, nan, 100.115
TREPXIC128F42A2DFF, nan, 199.104
TRGKAFQ128F427B6F8, 0.791159269601, 100.524
TROBDKY128F42714D9, nan, 135.462
TRNHIVB128F92F58BA, 0.500645416893, 128.918
TRKXFDY128F146AD75, 0.382935090075, 68.421
TRHKXDI128F423C4C2, 0.644067995449, 80.942
TRVIXVQ128F428FFC6, 0.472277477809, 81.246
TRREGKA128E078CE94, nan, 106.368
TRKOPQU128F1458451, nan, 89.122
TREOXAD128F42AEE43, nan, 92.692
TRJFVHU128F932D92D, nan, 71.568
TRNJWQA128F14AC161, 0.304169503435, 149.621
TRJSAEE128F429AF90, nan, 145.658
TRAONLX128F42916F0, nan, 139.136
TRCGGZY128F92F2198, 0.382935090075, 158.725
TRODOSD128F149EF70, nan, 146.906
TRFHZRA128F42BCE86, 0.9388203841, 87.673
TRPFYZX128F92D58D4, 0.360370582712, 180.709
TRKDXGY128F92F0207, 0.577499801671, 128.854
TRFVLJO128F92EC271, 0.581815981207, 165.751
TRFRAGX128F427BF9A, 0.671129492061, 87.258
TRQXFAB128F426BCEE, nan, 132.682
TRMDEEX12903CE94A0, nan, 89.271
TRRGBYG128F42ADFE7, 0.266955186276, 96.15
TRBVDGA128F92FA07F, nan, 127.443
TRHLHUI128F1497992, 0.75896560242, 68.646
TRBUVSN128F92F91DE, nan, 150.685
TRBHDST128F426E7DB, 0.265861049211, 119.512
TRUNINP12903CBD660, nan, 75.955
TRTYAVU128F145A504, nan, 85.013
TRCWGLD128F428A3B3, 0.577888777843, 115.473
TRSSNXH128E078F671, nan, 117.447
TRHXLBM128F148B16B, nan, 121.69
TROYFBD128F933835B, 0.367273415809, 139.497
TRJXIXT128E0792758, 0.710628067648, 87.488
TRCWZIA128F4253D2C, 0.270775998946, 115.026
TROPTXW128F424D552, 0.51596363072, 137.407
TROTUGX128F935972F, nan, 127.301
TRWQZZJ12903CBDE23, nan, 89.946
TRRAQBN128F9339A28, nan, 145.115
TRJMTTV128F9301D70, 0.334706549069, 140.924
TRFDPCQ128E0789A8B, 0.621910971991, 78.505
TRQHYUH12903CD4A92, nan, 102.98
TRBPWAG128F428465B, 0.524822258191, 240.105
TRWARUF128F424DBF5, nan, 76.845
TRKDOFM12903CF7071, 0.0, 126.781
TRIOREH128F932E57C, 0.239629097774, 105.681
TRHQFHL128F4296BC8, 0.0, 87.658
TRRMAEI128F4237193, nan, 92.969
TRYRGPR128F428F4CA, 0.800780990383, 93.779
TRYWJFQ128F42AA287, 0.786240712549, 91.324
TRCJCDI128F4267B76, 0.427274888526, 93.186
TRUDPCZ128F42501E4, 0.440793674275, 100.586
TRWXCEK128F427FCAB, 0.599715015226, 141.885
TRWLKNU128F930778F, nan, 235.705
TRLZRNG128E0793D72, nan, 128.407
TRLBSBN128F930B61F, nan, 107.412
TRQSYXX128F427E3B6, nan, 127.993
TRKHTWG128F422F60E, 0.788937306254, 199.352
TRLLDMZ128F428ADEF, 0.566226760875, 162.498
TRYSKZC128F9336E40, 0.65314794417, 128.271
TRJCZUR128F9336E3B, 0.480238747979, 93.993
TRBJVTL128E078E91A, 0.578658187757, 128.671
TRTAPYA128F4294E25, 0.650746462466, 146.576
TRUMSUK128F930EF3A, 0.636022862393, 121.986
TRVMUMY128F933D053, 0.783537836949, 89.053
TRLFKEW128F429497D, 0.762869260533, 93.054
TROLLSA12903CF66F8, nan, 109.304
TRMGAHC12903CEB1D0, nan, 71.209
TRGXCED128F92D1428, 0.727629165283, 130.702
TRIJSPD128F9346E1D, 0.265861049211, 92.667
TRUNGAX128E0791CCD, nan, 101.03
TRMBZUP128F92D95FA, 0.531722098421, 93.4
TROAFDZ128F148D024, nan, 202.236
TROQAQO128F426BFE5, 0.694308688051, 184.642
TRIJTZW128F42A2AC9, 0.546843273773, 170.838
TRKTMGZ128F42274FF, 0.407233014901, 97.009
TRQRVEV128F14750C5, 0.573871976226, 101.828
TRMTQFV128F42818D0, 0.0, 133.897
TRRXHXJ128F4255531, 0.598750563989, 98.688
TRSUUJR12903CA1592, nan, 121.644
TRYDPSV128F934B1E1, 0.401486711428, 104.971
TROHQCU12903CC5E1A, nan, 121.971
TRHXFXR128F92E7ACD, nan, 143.042
TRJPFHX128F931A063, 0.327736683178, 145.29
TRTQAQA128F92F8A8E, 0.270775998946, 135.937
TRCRSPT128F933B145, nan, 99.349
TRIKXMY128F145E29B, nan, 91.005
TRHPXVG128F4237EB1, nan, 104.258
